AALI|Astra Agro Lestari Tbk.|1574745000|1574745000|3381966|515166
ABBA|Mahaka Media Tbk.|2755125000|2755125000|0|0
ABDA|Asuransi Bina Dana Arta Tbk.|620806680|620806680|0|0
ABMM|ABM Investama Tbk.|2753165000|2753165000|0|0
ACES|Ace Hardware Indonesia Tbk.|17150000000|1715000000|5692900|4912200
ACST|Acset Indonusa Tbk.|500000000|500000000|0|143800
ADES|Akasha Wira International Tbk.|589896800|589896800|0|40000
ADHI|Adhi Karya (Persero) Tbk.|3560849376|3560849376|562600|119800
ADMF|Adira Dinamika Multi Finance Tbk.|1000000000|1000000000|40000|0
ADMG|Polychem Indonesia Tbk|3889179559|3889179559|0|0
ADRO|Adaro Energy Tbk.|31985962000|3198596200|1055300|4012800
AGRO|Bank Rakyat Indonesia Agroniaga Tbk.|11364918541|1136491854|0|0
AGRS|Bank Agris Tbk.|5190383698|5190383698|0|0
AHAP|Asuransi Harta Aman Pratama Tbk.|840000000|840000000|0|0
AIMS|Akbar Indo Makmur Stimec Tbk|110000000|110000000|0|0
AISA|Tiga Pilar Sejahtera Food Tbk.|3218600000|3218600000|1954200|455500
AKKU|Alam Karya Unggul Tbk.|253000000|253000000|0|0
AKPI|Argha Karya Prima Industry Tbk.|680000000|680000000|0|0
AKRA|AKR Corporindo Tbk.|3949030235|3949030235|250300|907300
AKSI|Majapahit Inti Corpora Tbk.|720000000|720000000|0|0
ALDO|Alkindo Naratama Tbk.|550000000|550000000|0|0
ALKA|Alakasa Industrindo Tbk|101533011|101533011|0|0
ALMI|Alumindo Light Metal Industry Tbk.|616000000|616000000|0|0
ALTO|Tri Banyan Tirta Tbk.|2186528006|2186528006|0|0
AMAG|Asuransi Multi Artha Guna Tbk.|5001552516|5001552516|0|0
AMFG|Asahimas Flat Glass Tbk.|434000000|434000000|0|0
AMIN|Ateliers Mecaniques D Indonesie Tbk.|1080000000|1080000000|0|0
AMRT|Sumber Alfaria Trijaya Tbk.|41524501700|4152450170|0|0
ANJT|Austindo Nusantara Jaya Tbk.|3335525000|3335525000|0|0
ANTM|Aneka Tambang (Persero) Tbk.|24030764725|2403076472|954400|701300
APEX|Apexindo Pratama Duta Tbk.|2659850000|2659850000|0|0
APIC|Pacific Strategic Financial Tbk.|2940498750|2940498750|0|0
APII|Arita Prima Indonesia Tbk.|1075760000|1075760000|0|0
APLI|Asiaplast Industries Tbk.|1500000000|1500000000|0|0
APLN|Agung Podomoro Land Tbk.|20500900000|2050090000|15654300|20400
APOL|Arpeni Pratama Ocean Line Tbk.|8670479000|8670479000|0|0
ARGO|Argo Pantes Tbk|335557450|335557450|0|0
ARII|Atlas Resources Tbk.|3000000000|3000000000|0|0
ARNA|Arwana Citramulia Tbk.|7341430976|7341430976|0|2361200
ARTA|Arthavest Tbk|446674175|446674175|0|0
ARTI|Ratu Prabu Energi Tbk|7840000000|7840000000|0|0
ASBI|Asuransi Bintang Tbk.|174193236|174193236|0|0
ASDM|Asuransi Dayin Mitra Tbk.|192000000|192000000|0|0
ASGR|Astra Graphia Tbk.|1348780500|1348780500|0|0
ASII|Astra International Tbk.|40483553140|4048355314|32463577|6226422
ASJT|Asuransi Jasa Tania Tbk.|600000000|600000000|0|0
ASMI|Asuransi Mitra Maparya Tbk.|1442815500|1442815500|0|0
ASRI|Alam Sutera Realty Tbk.|19649411888|1964941188|10297700|10609400
ASRM|Asuransi Ramayana Tbk.|214559422|214559422|15600|15600
ASSA|Adi Sarana Armada Tbk.|3397500000|3397500000|0|0
ATIC|Anabatic Technologies Tbk.|1875000000|1875000000|0|0
ATPK|Bara Jaya Internasional Tbk.|5760245414|5760245414|0|0
AUTO|Astra Otoparts Tbk.|4819733000|4819733000|1307300|1830400
BABP|Bank MNC Internasional Tbk.|18938267441|1893826744|0|0
BACA|Bank Capital Indonesia Tbk.|6340488411|6340488411|0|0
BAJA|Saranacentral Bajatama Tbk.|1800000000|1800000000|0|0
BALI|Bali Towerindo Sentra Tbk.|3573766300|3573766300|0|0
BAPA|Bekasi Asri Pemula Tbk.|661784520|661784520|0|0
BATA|Sepatu Bata Tbk.|1300000000|1300000000|0|1000
BAYU|Bayu Buana Tbk|353220780|353220780|0|0
BBCA|Bank Central Asia Tbk.|24408459120|2440845912|9529400|4726600
BBHI|Bank Harda Internasional Tbk.|3613500000|3613500000|0|0
BBKP|Bank Bukopin Tbk.|8995754228|8995754228|0|269000
BBLD|Buana Finance Tbk.|1645796054|1645796054|0|3100
BBMD|Bank Mestika Dharma Tbk.|4049189100|4049189100|0|0
BBNI|Bank Negara Indonesia (Persero) Tbk.|18462169893|1846216989|4932600|3703200
BBNP|Bank Nusantara Parahyangan Tbk.|670065543|670065543|0|0
BBRI|Bank Rakyat Indonesia (Persero) Tbk.|24422470380|2442247038|5042037|21122566
BBRM|Pelayaran Nasional Bina Buana Raya Tbk.|5367076248|5367076248|0|0
BBTN|Bank Tabungan Negara (Persero) Tbk.|10476445000|1047644500|2358000|650900
BBYB|Bank Yudha Bhakti Tbk.|2490008400|2490008400|0|0
BCAP|MNC Kapital Indonesia Tbk.|4689385060|4689385060|0|288900
BCIC|Bank JTrust Indonesia Tbk.|28066675536|2806667553|0|0
BCIP|Bumi Citra Permai Tbk.|1429915525|1429915525|1000|0
BDMN|Bank Danamon Indonesia Tbk.|9488796931|9488796931|1857000|2690400
BEKS|Bank Pundi Indonesia Tbk.|10647565981|1064756598|5000|0
BEST|Bekasi Fajar Industrial Estate Tbk.|9647311150|9647311150|22143100|630100
BFIN|BFI Finance  Indonesia Tbk.|1565959562|1565959562|0|0
BHIT|MNC Investama Tbk.|38902106607|3890210660|1166600|15003000
BIKA|Binakarya Jaya Abadi Tbk.|592280000|592280000|0|0
BIMA|Primarindo Asia Infrastructure Tbk.|86000000|86000000|0|0
BINA|Bank Ina Perdana Tbk.|2079000000|2079000000|0|0
BIPI|Benakat Integra Tbk.|36508170014|3650817001|0|0
BIPP|Bhuwanatala Indah Permai Tbk.|4669648436|4669648436|0|0
BIRD|Blue Bird Tbk.|2502100000|2502100000|0|1000
BISI|BISI International Tbk.|3000000000|3000000000|800|371000
BJBR|Bank Pembangunan Daerah Jawa Barat dan B|9599328254|9599328254|15768200|723800
BJTM|Bank Pembangunan Daerah Jawa Timur Tbk.|14768508132|1476850813|276100|784500
BKDP|Bukit Darmo Property Tbk|7315022252|7315022252|0|0
BKSL|Sentul City Tbk.|34536595510|3453659551|684500|60000
BKSW|Bank QNB Indonesia Tbk.|8669574538|8669574538|2100|0
BLTA|Berlian Laju Tanker Tbk|11550831470|1155083147|0|0
BLTZ|Graha Layar Prima Tbk.|337657532|337657532|0|0
BMAS|Bank Maspion Indonesia Tbk.|3812490000|3812490000|0|0
BMRI|Bank Mandiri (Persero) Tbk.|23099999999|2309999999|6185928|12463428
BMSR|Bintang Mitra Semestaraya Tbk|1159200024|1159200024|0|0
BMTR|Global Mediacom Tbk.|14198613922|1419861392|15623100|18799200
BNBA|Bank Bumi Arta Tbk.|2286900000|2286900000|0|800
BNBR|Bakrie & Brothers Tbk|93721717528|9372171752|0|0
BNGA|Bank CIMB Niaga Tbk.|24880290775|2488029077|100|109700
BNII|Bank Maybank Indonesia Tbk.|67068027368|6706802736|0|75600
BNLI|Bank Permata Tbk.|11764996622|1176499662|0|0
BOLT|Garuda Metalindo Tbk.|2343750000|2343750000|2040000|2640000
BORN|Borneo Lumbung Energi & Metal Tbk.|17693000000|1769300000|0|0
BPFI|Batavia Prosperindo Finance Tbk.|1360627100|1360627100|0|0
BPII|Batavia Prosperindo Internasional Tbk.|514010900|514010900|0|0
BRAM|Indo Kordsa Tbk.|450000000|450000000|0|0
BRAU|Berau Coal Energy Tbk.|34900000000|3490000000|0|0
BRMS|Bumi Resources Minerals Tbk.|25570150644|2557015064|0|0
BRNA|Berlina Tbk.|759000000|759000000|1266800|150000
BRPT|Barito Pacific Tbk.|6979892784|6979892784|0|0
BSDE|Bumi Serpong Damai Tbk.|19246696192|1924669619|25542200|3256200
BSIM|Bank Sinarmas Tbk.|14007435804|1400743580|0|0
BSSR|Baramulti Suksessarana Tbk.|2616500000|2616500000|0|0
BSWD|Bank Of India Indonesia Tbk.|1031184000|1031184000|0|0
BTEK|Bumi Teknokultura Unggul Tbk|1102977500|1102977500|242100|0
