AALI|Astra Agro Lestari Tbk.|1574745000|1574745000|43600|447500
ABBA|Mahaka Media Tbk.|2755125000|2755125000|0|0
ABDA|Asuransi Bina Dana Arta Tbk.|620806680|620806680|0|0
ABMM|ABM Investama Tbk.|2753165000|2753165000|0|0
ACES|Ace Hardware Indonesia Tbk.|17150000000|1715000000|5329200|3373500
ACST|Acset Indonusa Tbk.|500000000|500000000|10100|83100
ADES|Akasha Wira International Tbk.|589896800|589896800|0|0
ADHI|Adhi Karya (Persero) Tbk.|1801320000|1801320000|634200|227800
ADMF|Adira Dinamika Multi Finance Tbk.|1000000000|1000000000|56400|0
ADMG|Polychem Indonesia Tbk|3889179559|3889179559|0|0
ADRO|Adaro Energy Tbk.|31985962000|3198596200|4472012|3904712
AGRO|Bank Rakyat Indonesia Agroniaga Tbk.|7376273365|7376273365|0|0
AGRS|Bank Agris Tbk.|4193163711|4193163711|0|0
AHAP|Asuransi Harta Aman Pratama Tbk.|500000000|500000000|0|0
AIMS|Akbar Indo Makmur Stimec Tbk|110000000|110000000|0|0
AISA|Tiga Pilar Sejahtera Food Tbk.|3218600000|3218600000|3141500|369700
AKKU|Alam Karya Unggul Tbk.|253000000|253000000|0|0
AKPI|Argha Karya Prima Industry Tbk.|680000000|680000000|0|0
AKRA|AKR Corporindo Tbk.|3939712574|3939712574|148500|4000
AKSI|Majapahit Securities Tbk.|720000000|720000000|0|0
ALDO|Alkindo Naratama Tbk.|550000000|550000000|0|0
ALKA|Alakasa Industrindo Tbk|101533011|101533011|0|0
ALMI|Alumindo Light Metal Industry Tbk.|616000000|616000000|0|0
ALTO|Tri Banyan Tirta Tbk.|2186528006|2186528006|500|0
AMAG|Asuransi Multi Artha Guna Tbk.|3322733109|3322733109|200000|0
AMFG|Asahimas Flat Glass Tbk.|434000000|434000000|100000|122800
AMRT|Sumber Alfaria Trijaya Tbk.|38614252900|3861425290|250500|526000
ANJT|Austindo Nusantara Jaya Tbk.|3334900000|3334900000|0|0
ANTM|Aneka Tambang (Persero) Tbk.|9538459750|9538459750|227800|6900
APEX|Apexindo Pratama Duta Tbk.|2659850000|2659850000|0|0
APIC|Pacific Strategic Financial Tbk.|2940498750|2940498750|0|0
APII|Arita Prima Indonesia Tbk.|1075710000|1075710000|0|0
APLI|Asiaplast Industries Tbk.|1500000000|1500000000|0|0
APLN|Agung Podomoro Land Tbk.|20500900000|2050090000|7459829|791500
APOL|Arpeni Pratama Ocean Line Tbk.|8670479000|8670479000|0|0
ARGO|Argo Pantes Tbk|335557450|335557450|0|0
ARII|Atlas Resources Tbk.|3000000000|3000000000|0|0
ARNA|Arwana Citramulia Tbk.|7341430976|7341430976|0|321300
ARTA|Arthavest Tbk|446674175|446674175|0|0
ARTI|Ratu Prabu Energi Tbk|7840000000|7840000000|5000|0
ASBI|Asuransi Bintang Tbk.|174193236|174193236|0|0
ASDM|Asuransi Dayin Mitra Tbk.|192000000|192000000|0|0
ASGR|Astra Graphia Tbk.|1348780500|1348780500|0|43800
ASII|Astra International Tbk.|40483553140|4048355314|4629100|38420300
ASJT|Asuransi Jasa Tania Tbk.|300000000|300000000|0|0
ASMI|Asuransi Mitra Maparya Tbk.|1408397900|1408397900|0|0
ASRI|Alam Sutera Realty Tbk.|19649411888|1964941188|530552|5899300
ASRM|Asuransi Ramayana Tbk.|214559422|214559422|0|0
ASSA|Adi Sarana Armada Tbk.|3397500000|3397500000|0|0
ATPK|ATPK Resources Tbk.|5760245414|5760245414|0|0
AUTO|Astra Otoparts Tbk.|4819733000|4819733000|6042000|6004500
BABP|Bank MNC Internasional Tbk.|14882003797|1488200379|0|400000
BACA|Bank Capital Indonesia Tbk.|6338659762|6338659762|0|0
BAEK|Bank Ekonomi Raharja Tbk.|2643300000|2643300000|0|0
BAJA|Saranacentral Bajatama Tbk.|1800000000|1800000000|0|0
BALI|Bali Towerindo Sentra Tbk.|691124300|691124300|0|168600
BAPA|Bekasi Asri Pemula Tbk.|661784520|661784520|0|0
BATA|Sepatu Bata Tbk.|1300000000|1300000000|0|0
BAYU|Bayu Buana Tbk|353220780|353220780|0|0
BBCA|Bank Central Asia Tbk.|24408459120|2440845912|6282194|6172094
BBKP|Bank Bukopin Tbk.|8995754228|8995754228|3364500|432500
BBLD|Buana Finance Tbk.|1645796054|1645796054|0|0
BBMD|Bank Mestika Dharma Tbk.|4049189100|4049189100|0|0
BBNI|Bank Negara Indonesia (Persero) Tbk.|18462169893|1846216989|9861813|4860528
BBNP|Bank Nusantara Parahyangan Tbk.|670065543|670065543|0|0
BBRI|Bank Rakyat Indonesia (Persero) Tbk.|24422470380|2442247038|20328266|13218661
BBRM|Pelayaran Nasional Bina Buana Raya Tbk.|5367076248|5367076248|0|0
BBTN|Bank Tabungan Negara (Persero) Tbk.|10461820500|1046182050|223600|4742100
BBYB|Bank Yudha Bhakti Tbk.|2490008400|2490008400|0|10000
BCAP|MNC Kapital Indonesia Tbk.|4136062200|4136062200|1980300|2127700
BCIC|Bank Mutiara Tbk|28066675536|2806667553|0|0
BCIP|Bumi Citra Permai Tbk.|1429915525|1429915525|1500|1000
BDMN|Bank Danamon Indonesia Tbk.|9488796931|9488796931|236432|378732
BEKS|Bank Pundi Indonesia Tbk.|10647565981|1064756598|0|0
BEST|Bekasi Fajar Industrial Estate Tbk.|9647311150|9647311150|3672100|2936500
BFIN|BFI Finance  Indonesia Tbk.|1549934562|1549934562|0|300000
BHIT|MNC Investama Tbk.|38899184107|3889918410|295200|102200
BIMA|Primarindo Asia Infrastructure Tbk.|86000000|86000000|0|0
BINA|Bank Ina Perdana Tbk.|2079000000|2079000000|0|0
BIPI|Benakat Integra Tbk.|36508170014|3650817001|0|0
BIPP|Bhuwanatala Indah Permai Tbk.|3032239245|3032239245|0|0
BIRD|Blue Bird Tbk.|2502100000|2502100000|0|0
BISI|BISI International Tbk.|3000000000|3000000000|21600|422700
BJBR|Bank Pembangunan Daerah Jawa Barat dan B|9599328254|9599328254|2720000|2480200
BJTM|Bank Pembangunan Daerah Jawa Timur Tbk.|14768508132|1476850813|0|4935700
BKDP|Bukit Darmo Property Tbk|7315022252|7315022252|0|0
BKSL|Sentul City Tbk.|31396905010|3139690501|45200|43600
BKSW|Bank QNB Indonesia Tbk.|8669574538|8669574538|0|0
BLTA|Berlian Laju Tanker Tbk|11550831470|1155083147|0|0
BLTZ|Graha Layar Prima Tbk.|337657532|337657532|0|2100
BMAS|Bank Maspion Indonesia Tbk.|3812490000|3812490000|0|0
BMRI|Bank Mandiri (Persero) Tbk.|23099999999|2309999999|30261696|13163096
BMSR|Bintang Mitra Semestaraya Tbk|1159200024|1159200024|0|0
BMTR|Global Mediacom Tbk.|14198613922|1419861392|10024200|6906100
BNBA|Bank Bumi Arta Tbk.|2286900000|2286900000|0|0
BNBR|Bakrie & Brothers Tbk|93721717528|9372171752|100000000|0
BNGA|Bank CIMB Niaga Tbk.|24880290775|2488029077|50000|1200
BNII|Bank Internasional Indonesia Tbk.|67068027368|6706802736|8100|0
BNLI|Bank Permata Tbk.|11764996622|1176499662|0|6800
BORN|Borneo Lumbung Energi & Metal Tbk.|17693000000|1769300000|0|0
BPFI|Batavia Prosperindo Finance Tbk.|1360627100|1360627100|0|0
BPII|Batavia Prosperindo Internasional Tbk.|514010900|514010900|0|0
BRAM|Indo Kordsa Tbk.|450000000|450000000|0|0
BRAU|Berau Coal Energy Tbk.|34900000000|3490000000|0|0
BRMS|Bumi Resources Minerals Tbk.|25570150644|2557015064|292500|0
BRNA|Berlina Tbk.|690000000|690000000|0|47500
BRPT|Barito Pacific Tbk.|6979892784|6979892784|0|0
BSDE|Bumi Serpong Damai Tbk.|19246696192|1924669619|1222500|2188400
BSIM|Bank Sinarmas Tbk.|13936123286|1393612328|0|0
BSSR|Baramulti Suksessarana Tbk.|2616500000|2616500000|0|0
BSWD|Bank Of India Indonesia Tbk.|1031184000|1031184000|0|0
BTEK|Bumi Teknokultura Unggul Tbk|1102977500|1102977500|0|0
BTEL|Bakrie Telecom Tbk.|30584590655|3058459065|0|0
BTON|Betonjaya Manunggal Tbk.|180000000|180000000|0|0
BTPN|Bank Tabungan Pensiunan Nasional Tbk.|5781884384|5781884384|18000|23100
