AALI|Astra Agro Lestari Tbk.|1574745000|1574745000|223900|875600
ABBA|Mahaka Media Tbk.|2755125000|2755125000|0|0
ABDA|Asuransi Bina Dana Arta Tbk.|620806680|620806680|0|0
ABMM|ABM Investama Tbk.|2753165000|2753165000|0|0
ACES|Ace Hardware Indonesia Tbk.|17150000000|1715000000|4309300|12293900
ACST|Acset Indonusa Tbk.|500000000|500000000|219500|169700
ADES|Akasha Wira International Tbk.|589896800|589896800|0|59500
ADHI|Adhi Karya (Persero) Tbk.|1801320000|1801320000|1040300|4996800
ADMF|Adira Dinamika Multi Finance Tbk.|1000000000|1000000000|0|0
ADMG|Polychem Indonesia Tbk|3889179559|3889179559|0|0
ADRO|Adaro Energy Tbk.|31985962000|3198596200|47510500|24799800
AGRO|Bank Rakyat Indonesia Agroniaga Tbk.|7376273365|7376273365|0|0
AGRS|Bank Agris Tbk.|4193163711|4193163711|0|0
AHAP|Asuransi Harta Aman Pratama Tbk.|840000000|840000000|0|0
AIMS|Akbar Indo Makmur Stimec Tbk|110000000|110000000|0|0
AISA|Tiga Pilar Sejahtera Food Tbk.|3218600000|3218600000|340900|1898200
AKKU|Alam Karya Unggul Tbk.|253000000|253000000|0|0
AKPI|Argha Karya Prima Industry Tbk.|680000000|680000000|0|0
AKRA|AKR Corporindo Tbk.|3939712574|3939712574|4457200|5167200
AKSI|Majapahit Securities Tbk.|720000000|720000000|0|0
ALDO|Alkindo Naratama Tbk.|550000000|550000000|0|0
ALKA|Alakasa Industrindo Tbk|101533011|101533011|0|0
ALMI|Alumindo Light Metal Industry Tbk.|616000000|616000000|0|0
ALTO|Tri Banyan Tirta Tbk.|2186528006|2186528006|0|0
AMAG|Asuransi Multi Artha Guna Tbk.|5001552516|5001552516|0|0
AMFG|Asahimas Flat Glass Tbk.|434000000|434000000|0|0
AMRT|Sumber Alfaria Trijaya Tbk.|41524501700|4152450170|4200000|4200000
ANJT|Austindo Nusantara Jaya Tbk.|3334900000|3334900000|0|0
ANTM|Aneka Tambang (Persero) Tbk.|9538459750|9538459750|31400|2600
APEX|Apexindo Pratama Duta Tbk.|2659850000|2659850000|0|0
APIC|Pacific Strategic Financial Tbk.|2940498750|2940498750|8900|400
APII|Arita Prima Indonesia Tbk.|1075760000|1075760000|0|0
APLI|Asiaplast Industries Tbk.|1500000000|1500000000|0|0
APLN|Agung Podomoro Land Tbk.|20500900000|2050090000|4100300|5194100
APOL|Arpeni Pratama Ocean Line Tbk.|8670479000|8670479000|0|0
ARGO|Argo Pantes Tbk|335557450|335557450|0|0
ARII|Atlas Resources Tbk.|3000000000|3000000000|0|0
ARNA|Arwana Citramulia Tbk.|7341430976|7341430976|312400|997100
ARTA|Arthavest Tbk|446674175|446674175|0|2800
ARTI|Ratu Prabu Energi Tbk|7840000000|7840000000|0|0
ASBI|Asuransi Bintang Tbk.|174193236|174193236|0|0
ASDM|Asuransi Dayin Mitra Tbk.|192000000|192000000|0|0
ASGR|Astra Graphia Tbk.|1348780500|1348780500|35500|0
ASII|Astra International Tbk.|40483553140|4048355314|10102800|5423200
ASJT|Asuransi Jasa Tania Tbk.|300000000|300000000|0|0
ASMI|Asuransi Mitra Maparya Tbk.|1408685100|1408685100|0|0
ASRI|Alam Sutera Realty Tbk.|19649411888|1964941188|7099700|2757400
ASRM|Asuransi Ramayana Tbk.|214559422|214559422|0|0
ASSA|Adi Sarana Armada Tbk.|3397500000|3397500000|0|0
ATIC|Anabatic Technologies Tbk.|1875000000|1875000000|0|8800
ATPK|ATPK Resources Tbk.|5760245414|5760245414|0|0
AUTO|Astra Otoparts Tbk.|4819733000|4819733000|615000|607800
BABP|Bank MNC Internasional Tbk.|14882003797|1488200379|0|0
BACA|Bank Capital Indonesia Tbk.|6340468411|6340468411|0|0
BAEK|Bank Ekonomi Raharja Tbk.|2643300000|2643300000|0|0
BAJA|Saranacentral Bajatama Tbk.|1800000000|1800000000|0|0
BALI|Bali Towerindo Sentra Tbk.|691283100|691283100|0|0
BAPA|Bekasi Asri Pemula Tbk.|661784520|661784520|0|0
BATA|Sepatu Bata Tbk.|1300000000|1300000000|0|0
BAYU|Bayu Buana Tbk|353220780|353220780|0|0
BBCA|Bank Central Asia Tbk.|24408459120|2440845912|8043274|8976400
BBKP|Bank Bukopin Tbk.|8995754228|8995754228|65800|1264800
BBLD|Buana Finance Tbk.|1645796054|1645796054|0|0
BBMD|Bank Mestika Dharma Tbk.|4049189100|4049189100|0|0
BBNI|Bank Negara Indonesia (Persero) Tbk.|18462169893|1846216989|17202100|25029000
BBNP|Bank Nusantara Parahyangan Tbk.|670065543|670065543|0|0
BBRI|Bank Rakyat Indonesia (Persero) Tbk.|24422470380|2442247038|16178485|13526545
BBRM|Pelayaran Nasional Bina Buana Raya Tbk.|5367076248|5367076248|0|0
