2017-04-27|AALI|Astra Agro Lestari Tbk.|14400
2017-04-27|ABBA|Mahaka Media Tbk.|50
2017-04-27|ACES|Ace Hardware Indonesia Tbk.|960
2017-04-27|ACST|Acset Indonusa Tbk.|3220
2017-04-27|ADES|Akasha Wira International Tbk.|1195
2017-04-27|ADHI|Adhi Karya (Persero) Tbk.|2280
2017-04-27|ADMF|Adira Dinamika Multi Finance Tbk.|6550
2017-04-27|ADMG|Polychem Indonesia Tbk|139
2017-04-27|ADRO|Adaro Energy Tbk.|1820
2017-04-27|AGII|Aneka Gas Industri Tbk.|1050
2017-04-27|AGRO|Bank Rakyat Indonesia Agroniaga Tbk.|815
2017-04-27|AGRO-W|Waran Seri II Bank Rakyat Indonesia Agro|675
2017-04-27|AGRS|Bank Agris Tbk.|140
2017-04-27|AHAP|Asuransi Harta Aman Pratama Tbk.|228
2017-04-27|AISA|Tiga Pilar Sejahtera Food Tbk.|2200
2017-04-27|AKKU|Anugerah Kagum Karya Utama Tbk.|75
2017-04-27|AKRA|AKR Corporindo Tbk.|6750
2017-04-27|ALKA|Alakasa Industrindo Tbk|140
2017-04-27|ALMI|Alumindo Light Metal Industry Tbk.|176
2017-04-27|ALTO|Tri Banyan Tirta Tbk.|308
2017-04-27|AMAG|Asuransi Multi Artha Guna Tbk.|420
2017-04-27|AMFG|Asahimas Flat Glass Tbk.|6850
2017-04-27|AMIN|Ateliers Mecaniques D Indonesie Tbk.|328
2017-04-27|AMRT|Sumber Alfaria Trijaya Tbk.|560
2017-04-27|ANJT|Austindo Nusantara Jaya Tbk.|1720
2017-04-27|ANTM|Aneka Tambang (Persero) Tbk.|700
2017-04-27|APEX|Apexindo Pratama Duta Tbk.|1780
2017-04-27|APIC|Pacific Strategic Financial Tbk.|360
2017-04-27|APII|Arita Prima Indonesia Tbk.|226
2017-04-27|APLI|Asiaplast Industries Tbk.|117
2017-04-27|APLN|Agung Podomoro Land Tbk.|212
2017-04-27|ARGO|Argo Pantes Tbk|875
2017-04-27|ARII|Atlas Resources Tbk.|330
2017-04-27|ARNA|Arwana Citramulia Tbk.|515
2017-04-27|ARTI|Ratu Prabu Energi Tbk|50
2017-04-27|ARTO|Bank Artos Indonesia Tbk.|155
2017-04-27|ASBI|Asuransi Bintang Tbk.|362
2017-04-27|ASGR|Astra Graphia Tbk.|1900
2017-04-27|ASII|Astra International Tbk.|9000
2017-04-27|ASJT|Asuransi Jasa Tania Tbk.|630
2017-04-27|ASMI|Asuransi Kresna Mitra Tbk.|560
2017-04-27|ASRI|Alam Sutera Realty Tbk.|352
2017-04-27|ASSA|Adi Sarana Armada Tbk.|246
2017-04-27|ATIC|Anabatic Technologies Tbk.|695
2017-04-27|AUTO|Astra Otoparts Tbk.|2710
2017-04-27|BABP|Bank MNC Internasional Tbk.|67
2017-04-27|BABP-W|Waran Seri II Bank MNC Internasional Tbk|3
2017-04-27|BACA|Bank Capital Indonesia Tbk.|202
2017-04-27|BAJA|Saranacentral Bajatama Tbk.|254
2017-04-27|BALI|Bali Towerindo Sentra Tbk.|1365
2017-04-27|BAPA|Bekasi Asri Pemula Tbk.|133
2017-04-27|BATA|Sepatu Bata Tbk.|825
2017-04-27|BAYU|Bayu Buana Tbk|980
2017-04-27|BBCA|Bank Central Asia Tbk.|17400
2017-04-27|BBHI|Bank Harda Internasional Tbk.|147
2017-04-27|BBKP|Bank Bukopin Tbk.|645
2017-04-27|BBLD|Buana Finance Tbk.|605
2017-04-27|BBNI|Bank Negara Indonesia (Persero) Tbk.|6375
2017-04-27|BBRI|Bank Rakyat Indonesia (Persero) Tbk.|13150
2017-04-27|BBRM|Pelayaran Nasional Bina Buana Raya Tbk.|50
2017-04-27|BBTN|Bank Tabungan Negara (Persero) Tbk.|2330
2017-04-27|BBYB|Bank Yudha Bhakti Tbk.|360
2017-04-27|BBYB-W|Waran Seri I Bank Yudha Bhakti Tbk.|228
2017-04-27|BCIP|Bumi Citra Permai Tbk.|176
2017-04-27|BDMN|Bank Danamon Indonesia Tbk.|4630
2017-04-27|BEKS|Bank Pembangunan Daerah Banten Tbk.|54
2017-04-27|BEST|Bekasi Fajar Industrial Estate Tbk.|302
2017-04-27|BFIN|BFI Finance  Indonesia Tbk.|5100
2017-04-27|BGTG|Bank Ganesha Tbk.|123
2017-04-27|BHIT|MNC Investama Tbk.|121
2017-04-27|BIKA|Binakarya Jaya Abadi Tbk.|410
2017-04-27|BIMA|Primarindo Asia Infrastructure Tbk.|102
2017-04-27|BINA|Bank Ina Perdana Tbk.|1075
2017-04-27|BIPI|Benakat Integra Tbk.|100
2017-04-27|BIPP|Bhuwanatala Indah Permai Tbk.|84
2017-04-27|BIPP-W|Waran Seri III Bhuwanatala Indah Permai|8
2017-04-27|BIRD|Blue Bird Tbk.|3910
2017-04-27|BISI|BISI International Tbk.|1900
2017-04-27|BJBR|Bank Pembangunan Daerah Jawa Barat dan B|2040
2017-04-27|BJTM|Bank Pembangunan Daerah Jawa Timur Tbk.|710
2017-04-27|BKDP|Bukit Darmo Property Tbk|70
2017-04-27|BKSL|Sentul City Tbk.|88
2017-04-27|BKSL-W|Waran Seri I Sentul City Tbk.|32
2017-04-27|BKSW|Bank QNB Indonesia Tbk.|400
2017-04-27|BMRI|Bank Mandiri (Persero) Tbk.|11700
2017-04-27|BMTR|Global Mediacom Tbk.|530
2017-04-27|BNBA|Bank Bumi Arta Tbk.|280
