2017-04-10|AALI|Astra Agro Lestari Tbk.|14675
2017-04-10|ABBA|Mahaka Media Tbk.|50
2017-04-10|ABMM|ABM Investama Tbk.|2340
2017-04-10|ACES|Ace Hardware Indonesia Tbk.|935
2017-04-10|ACST|Acset Indonusa Tbk.|2740
2017-04-10|ADES|Akasha Wira International Tbk.|1175
2017-04-10|ADHI|Adhi Karya (Persero) Tbk.|2230
2017-04-10|ADMF|Adira Dinamika Multi Finance Tbk.|6750
2017-04-10|ADMG|Polychem Indonesia Tbk|142
2017-04-10|ADRO|Adaro Energy Tbk.|1910
2017-04-10|AGII|Aneka Gas Industri Tbk.|1010
2017-04-10|AGRO|Bank Rakyat Indonesia Agroniaga Tbk.|840
2017-04-10|AGRO-W|Waran Seri II Bank Rakyat Indonesia Agro|730
2017-04-10|AHAP|Asuransi Harta Aman Pratama Tbk.|195
2017-04-10|AISA|Tiga Pilar Sejahtera Food Tbk.|2150
2017-04-10|AKKU|Anugerah Kagum Karya Utama Tbk.|78
2017-04-10|AKPI|Argha Karya Prima Industry Tbk.|1030
2017-04-10|AKRA|AKR Corporindo Tbk.|6350
2017-04-10|ALMI|Alumindo Light Metal Industry Tbk.|185
2017-04-10|ALTO|Tri Banyan Tirta Tbk.|324
2017-04-10|ALTO-W|Waran Seri I Tri Banyan Tirta Tbk.|50
2017-04-10|AMFG|Asahimas Flat Glass Tbk.|6975
2017-04-10|AMIN|Ateliers Mecaniques D Indonesie Tbk.|316
2017-04-10|AMRT|Sumber Alfaria Trijaya Tbk.|600
2017-04-10|ANJT|Austindo Nusantara Jaya Tbk.|1800
2017-04-10|ANTM|Aneka Tambang (Persero) Tbk.|715
2017-04-10|APEX|Apexindo Pratama Duta Tbk.|1780
2017-04-10|APIC|Pacific Strategic Financial Tbk.|350
2017-04-10|APII|Arita Prima Indonesia Tbk.|220
2017-04-10|APLI|Asiaplast Industries Tbk.|116
2017-04-10|APLN|Agung Podomoro Land Tbk.|212
2017-04-10|ARII|Atlas Resources Tbk.|380
2017-04-10|ARNA|Arwana Citramulia Tbk.|472
2017-04-10|ARTI|Ratu Prabu Energi Tbk|50
2017-04-10|ASBI|Asuransi Bintang Tbk.|358
2017-04-10|ASGR|Astra Graphia Tbk.|1925
2017-04-10|ASII|Astra International Tbk.|8600
